,prediction_layer,score
0,MLP_8_1,0.3645266594124048
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_8_2,0.3852013057671382
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_8_4,0.37431991294885747
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_16_1,0.3862894450489663
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_16_2,0.3808487486398259
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_16_4,0.37323177366702937
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_32_1,0.38411316648531013
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_32_2,0.3754080522306855
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
,prediction_layer,score
0,MLP_32_4,0.3710554951033732
1,Linear models,0.36996735582154516
2,Random forest models,0.3710554951033732
3,XGB models,0.36887921653971706
4,SK MLP models,0.36887921653971706
